id,guid,mapId,pos,type,x,z,yaw,args
1023535,11023535,20007,20|7,4,2041,771,90,1004
1023563,11023563,20007,20|7,4,2028,785,90,1102
1023585,11023585,20007,20|7,4,2016,709,180,1107
1023586,11023586,20007,20|7,4,2011,736,0,1004
1023587,11023587,20007,20|7,4,2013,746,270,1102
1023612,11023612,20007,20|7,4,2007,743,0,1203
1023613,11023613,20007,20|7,4,2004,759,270,1106
1023614,11023614,20007,20|7,4,2007,773,0,1205
1027139,11027139,20007,20|7,4,2005,722,180,1004
1028100,11028100,20007,20|7,4,2010,755,0,1104
1028135,11028135,20007,20|7,4,2064,724,90,1104
1028239,11028239,20007,20|7,4,2085,710,270,1107
1028240,11028240,20007,20|7,4,2087,728,0,1104
1028241,11028241,20007,20|7,4,2083,754,180,1204
1028242,11028242,20007,20|7,4,2083,767,90,1203
1028267,11028267,20007,20|7,4,2078,703,180,1103
1028268,11028268,20007,20|7,4,2076,719,0,1104
1028269,11028269,20007,20|7,4,2078,737,0,1306
1028270,11028270,20007,20|7,4,2073,770,90,1205
1028291,11028291,20007,20|7,4,2063,752,180,1103
1028292,11028292,20007,20|7,4,2066,771,270,1204
1028293,11028293,20007,20|7,4,2061,778,180,1104
1028317,11028317,20007,20|7,4,2051,719,180,1004
1028318,11028318,20007,20|7,4,2047,729,0,1202
1028319,11028319,20007,20|7,4,2048,744,180,1203
1028320,11028320,20007,20|7,4,2047,781,270,1305
1028350,11028350,20007,20|7,4,2035,709,0,1107
1028351,11028351,20007,20|7,4,2036,750,90,1005
1028397,11028397,20007,20|7,4,2011,741,180,1206
1028425,11028425,20007,20|7,4,2000,701,90,1105
1028427,11028427,20007,20|7,4,2005,738,90,1104
1031440,11031440,20007,20|7,4,2076,774,90,1306
1031459,11031459,20007,20|7,4,2003,717,90,1106
1032379,11032379,20007,20|7,4,2089,721,0,1106
1032380,11032380,20007,20|7,4,2086,731,270,1005
1032381,11032381,20007,20|7,4,2084,742,270,1204
1032382,11032382,20007,20|7,4,2082,770,0,1205
1032412,11032412,20007,20|7,4,2077,706,270,1204
1032413,11032413,20007,20|7,4,2073,736,270,1104
1032414,11032414,20007,20|7,4,2073,758,270,1105
1032441,11032441,20007,20|7,4,2062,755,90,1005
1032442,11032442,20007,20|7,4,2065,774,0,1105
1032443,11032443,20007,20|7,4,2060,781,90,1104
1032466,11032466,20007,20|7,4,2050,722,180,1305
1032467,11032467,20007,20|7,4,2047,747,180,1004
1032468,11032468,20007,20|7,4,2050,752,270,1203
1032469,11032469,20007,20|7,4,2046,784,90,1104
1032495,11032495,20007,20|7,4,2034,712,90,1305
1032496,11032496,20007,20|7,4,2035,753,90,1107
1032497,11032497,20007,20|7,4,2038,769,180,1104
1032498,11032498,20007,20|7,4,2040,783,90,1204
1032499,11032499,20007,20|7,4,2039,797,0,1204
1032527,11032527,20007,20|7,4,2025,783,90,1105
1032553,11032553,20007,20|7,4,2008,734,90,1005
1032554,11032554,20007,20|7,4,2010,744,0,1305
1032583,11032583,20007,20|7,4,2004,741,270,1104
1032584,11032584,20007,20|7,4,2001,757,0,1206
1036067,11036067,20007,20|7,4,2075,777,270,1005
1036077,11036077,20007,20|7,4,2039,734,90,1105
1036090,11036090,20007,20|7,4,2002,720,90,1105
1037004,11037004,20007,20|7,4,2007,753,90,1204
1037041,11037041,20007,20|7,4,2061,722,0,1203
1037152,11037152,20007,20|7,4,2085,714,270,1203
1037153,11037153,20007,20|7,4,2085,743,180,1005
1037188,11037188,20007,20|7,4,2078,707,180,1305
1037189,11037189,20007,20|7,4,2078,741,180,1005
1037190,11037190,20007,20|7,4,2073,774,90,1206
1037218,11037218,20007,20|7,4,2063,756,180,1204
1037219,11037219,20007,20|7,4,2066,775,270,1104
1037220,11037220,20007,20|7,4,2061,782,270,1203
1037249,11037249,20007,20|7,4,2051,723,180,1204
1037250,11037250,20007,20|7,4,2048,748,90,1104
1037251,11037251,20007,20|7,4,2051,753,90,1004
1037252,11037252,20007,20|7,4,2053,774,90,1104
1037283,11037283,20007,20|7,4,2035,713,90,1305
1037284,11037284,20007,20|7,4,2040,744,270,1103
1037285,11037285,20007,20|7,4,2036,754,90,1204
1037342,11037342,20007,20|7,4,2014,708,0,1106
1037370,11037370,20007,20|7,4,2005,742,180,1104
1040816,11040816,20007,20|7,4,2076,778,270,1204
1040827,11040827,20007,20|7,4,2040,735,270,1104
1041762,11041762,20007,20|7,4,2008,754,90,1204
8541,11041901,20007,20|7,18,2059,704,-90,301002
8542,11041911,20007,20|7,18,2047,792,180,201001
1011682,11011682,12008,12|8,4,1269,801,180,1008
1013921,11013921,12008,12|8,4,1260,800,180,1008
1014361,11014361,12008,12|8,4,1230,801,0,1010
1025402,11025402,12008,12|8,4,1290,800,90,1107
1025457,11025457,12008,12|8,4,1267,801,90,1009
1027724,11027724,12008,12|8,4,1258,800,270,1007
1041852,11041852,12008,12|8,4,1226,800,90,1106
1001721,11001721,13008,13|8,4,1392,807,90,1006
1001722,11001722,13008,13|8,4,1395,831,270,1205
1001723,11001723,13008,13|8,4,1390,838,270,1006
1001724,11001724,13008,13|8,4,1399,851,270,1003
1001725,11001725,13008,13|8,4,1398,883,180,1107
1001762,11001762,13008,13|8,4,1378,800,90,1206
1001763,11001763,13008,13|8,4,1383,849,270,1003
1001764,11001764,13008,13|8,4,1383,869,180,1305
1001765,11001765,13008,13|8,4,1378,889,180,1107
1001800,11001800,13008,13|8,4,1373,814,90,1109
1001801,11001801,13008,13|8,4,1367,883,0,1107
1001838,11001838,13008,13|8,4,1356,852,90,1008
1001839,11001839,13008,13|8,4,1356,861,90,1307
1001840,11001840,13008,13|8,4,1358,878,180,1209
1001873,11001873,13008,13|8,4,1343,807,90,1109
1001874,11001874,13008,13|8,4,1348,857,0,1003
1001900,11001900,13008,13|8,4,1335,819,90,1307
1001901,11001901,13008,13|8,4,1330,836,90,1105
1001930,11001930,13008,13|8,4,1319,809,180,1007
1001931,11001931,13008,13|8,4,1318,814,90,1206
1001932,11001932,13008,13|8,4,1316,836,90,1205
1001933,11001933,13008,13|8,4,1325,853,90,1107
1001934,11001934,13008,13|8,4,1321,866,270,1006
1003932,11003932,13008,13|8,4,1389,817,180,1204
1003937,11003937,13008,13|8,4,1367,854,0,1306
1003940,11003940,13008,13|8,4,1353,893,270,1305
1003942,11003942,13008,13|8,4,1336,877,270,1008
1004302,11004302,13008,13|8,4,1309,829,270,1109
1004465,11004465,13008,13|8,4,1356,846,180,1104
1004466,11004466,13008,13|8,4,1327,831,0,1110
1004574,11004574,13008,13|8,4,1380,831,270,1108
1004575,11004575,13008,13|8,4,1371,807,270,1305
1004576,11004576,13008,13|8,4,1366,865,0,1309
1004650,11004650,13008,13|8,4,1329,853,270,1106
1004705,11004705,13008,13|8,4,1336,886,0,1306
1004739,11004739,13008,13|8,4,1372,839,90,1307
1006576,11006576,13008,13|8,4,1396,834,180,1208
1006577,11006577,13008,13|8,4,1391,841,270,1307
1006578,11006578,13008,13|8,4,1395,871,180,1308
1006579,11006579,13008,13|8,4,1399,886,90,1106
1006580,11006580,13008,13|8,4,1395,891,270,1307
1006608,11006608,13008,13|8,4,1384,852,90,1307
1006609,11006609,13008,13|8,4,1385,880,270,1107
1006610,11006610,13008,13|8,4,1379,892,180,1106
1006644,11006644,13008,13|8,4,1369,889,90,1209
1006675,11006675,13008,13|8,4,1359,881,180,1205
1006704,11006704,13008,13|8,4,1350,840,0,1109
1006733,11006733,13008,13|8,4,1336,822,90,1205
1006764,11006764,13008,13|8,4,1320,812,270,1105
1006765,11006765,13008,13|8,4,1319,837,0,1006
1006766,11006766,13008,13|8,4,1317,839,270,1107
1006767,11006767,13008,13|8,4,1322,869,270,1005
1006768,11006768,13008,13|8,4,1326,882,180,1307
1006799,11006799,13008,13|8,4,1311,807,180,1208
1006800,11006800,13008,13|8,4,1313,823,180,1307
1008752,11008752,13008,13|8,4,1381,847,0,1205
1008758,11008758,13008,13|8,4,1374,827,0,1207
1008759,11008759,13008,13|8,4,1368,857,270,1207
1008764,11008764,13008,13|8,4,1351,866,270,1009
1008767,11008767,13008,13|8,4,1329,871,270,1309
1008768,11008768,13008,13|8,4,1337,880,270,1206
1009132,11009132,13008,13|8,4,1310,832,180,1007
1009309,11009309,13008,13|8,4,1357,849,90,1007
1009406,11009406,13008,13|8,4,1372,810,90,1007
1009407,11009407,13008,13|8,4,1367,868,0,1108
1009523,11009523,13008,13|8,4,1330,800,180,1208
1009524,11009524,13008,13|8,4,1337,889,180,1209
1011353,11011353,13008,13|8,4,1396,836,180,1005
1011355,11011355,13008,13|8,4,1395,893,90,1107
1011392,11011392,13008,13|8,4,1379,805,180,1005
1011393,11011393,13008,13|8,4,1387,817,90,1306
1011394,11011394,13008,13|8,4,1384,854,0,1308
1011395,11011395,13008,13|8,4,1384,874,270,1003
1011396,11011396,13008,13|8,4,1385,882,270,1305
1011397,11011397,13008,13|8,4,1379,894,90,1207
1011423,11011423,13008,13|8,4,1374,819,0,1309
1011424,11011424,13008,13|8,4,1369,891,270,1006
1011458,11011458,13008,13|8,4,1356,808,90,1105
1011459,11011459,13008,13|8,4,1362,838,180,1007
1011460,11011460,13008,13|8,4,1357,857,180,1108
1011492,11011492,13008,13|8,4,1350,842,0,1106
1011493,11011493,13008,13|8,4,1350,880,180,1205
1011523,11011523,13008,13|8,4,1331,807,0,1005
1011524,11011524,13008,13|8,4,1336,824,90,1209
1011525,11011525,13008,13|8,4,1331,841,90,1206
1011558,11011558,13008,13|8,4,1320,814,90,1308
1011559,11011559,13008,13|8,4,1319,819,90,1004
1011560,11011560,13008,13|8,4,1319,839,180,1104
1011561,11011561,13008,13|8,4,1317,841,180,1305
1011562,11011562,13008,13|8,4,1322,871,0,1007
1011563,11011563,13008,13|8,4,1326,884,90,1206
1011594,11011594,13008,13|8,4,1305,801,180,1208
1011595,11011595,13008,13|8,4,1311,809,90,1108
1011596,11011596,13008,13|8,4,1313,825,180,1204
1013567,11013567,13008,13|8,4,1381,849,90,1008
1013572,11013572,13008,13|8,4,1374,829,90,1008
1013573,11013573,13008,13|8,4,1368,859,270,1104
1013578,11013578,13008,13|8,4,1351,868,180,1107
1013580,11013580,13008,13|8,4,1329,873,270,1305
1013581,11013581,13008,13|8,4,1337,882,90,1107
1013914,11013914,13008,13|8,4,1310,834,90,1306
1014079,11014079,13008,13|8,4,1357,851,180,1207
1014168,11014168,13008,13|8,4,1381,836,90,1206
1014169,11014169,13008,13|8,4,1372,812,270,1308
1014170,11014170,13008,13|8,4,1367,870,180,1209
1014240,11014240,13008,13|8,4,1330,858,270,1005
1015957,11015957,13008,13|8,4,1397,851,270,1009
1015958,11015958,13008,13|8,4,1396,883,180,1204
1015980,11015980,13008,13|8,4,1384,812,180,1005
1015982,11015982,13008,13|8,4,1381,869,0,1007
1015983,11015983,13008,13|8,4,1382,877,90,1106
1016008,11016008,13008,13|8,4,1371,814,270,1209
1016009,11016009,13008,13|8,4,1365,883,270,1309
1016010,11016010,13008,13|8,4,1366,886,270,1006
1016031,11016031,13008,13|8,4,1354,861,90,1109
1016052,11016052,13008,13|8,4,1341,807,180,1108
1016053,11016053,13008,13|8,4,1347,875,270,1108
1016072,11016072,13008,13|8,4,1328,802,180,1009
1016096,11016096,13008,13|8,4,1317,809,270,1208
1016097,11016097,13008,13|8,4,1319,866,90,1207
1017818,11017818,13008,13|8,4,1365,854,270,1109
1017822,11017822,13008,13|8,4,1348,863,0,1205
1018111,11018111,13008,13|8,4,1307,829,90,1107
1018260,11018260,13008,13|8,4,1354,846,270,1104
1018455,11018455,13008,13|8,4,1334,886,90,1007
1020347,11020347,13008,13|8,4,1390,810,270,1305
1020348,11020348,13008,13|8,4,1393,834,90,1005
1020349,11020349,13008,13|8,4,1388,841,270,1106
1020350,11020350,13008,13|8,4,1397,854,90,1005
1020351,11020351,13008,13|8,4,1392,871,0,1208
1020352,11020352,13008,13|8,4,1396,886,90,1308
1020382,11020382,13008,13|8,4,1376,803,90,1106
1020383,11020383,13008,13|8,4,1384,815,180,1007
1020384,11020384,13008,13|8,4,1381,852,0,1307
1020385,11020385,13008,13|8,4,1381,872,180,1307
1020386,11020386,13008,13|8,4,1382,880,270,1206
1020414,11020414,13008,13|8,4,1371,817,270,1307
1020442,11020442,13008,13|8,4,1353,806,0,1207
1020443,11020443,13008,13|8,4,1354,855,180,1008
1020444,11020444,13008,13|8,4,1354,864,180,1006
1020469,11020469,13008,13|8,4,1339,828,180,1006
1020470,11020470,13008,13|8,4,1347,878,270,1105
1020498,11020498,13008,13|8,4,1328,805,0,1006
1020499,11020499,13008,13|8,4,1333,822,270,1103
1020532,11020532,13008,13|8,4,1317,812,0,1108
1020533,11020533,13008,13|8,4,1316,817,0,1010
1020534,11020534,13008,13|8,4,1316,837,180,1203
1020535,11020535,13008,13|8,4,1314,839,180,1306
1020536,11020536,13008,13|8,4,1319,869,270,1009
1020537,11020537,13008,13|8,4,1323,882,90,1006
1020566,11020566,13008,13|8,4,1310,823,270,1208
1022549,11022549,13008,13|8,4,1387,820,180,1006
1022555,11022555,13008,13|8,4,1371,827,180,1205
1022556,11022556,13008,13|8,4,1365,857,270,1006
1022558,11022558,13008,13|8,4,1351,896,270,1305
1022561,11022561,13008,13|8,4,1348,866,180,1309
1022563,11022563,13008,13|8,4,1326,871,90,1208
1022564,11022564,13008,13|8,4,1334,880,90,1204
1022900,11022900,13008,13|8,4,1307,832,0,1108
1023070,11023070,13008,13|8,4,1354,849,180,1107
1023072,11023072,13008,13|8,4,1325,834,180,1104
1023174,11023174,13008,13|8,4,1364,868,270,1206
1023256,11023256,13008,13|8,4,1327,856,0,1007
1023305,11023305,13008,13|8,4,1334,889,90,1005
1025135,11025135,13008,13|8,4,1394,836,90,1104
1025136,11025136,13008,13|8,4,1389,843,270,1005
1025137,11025137,13008,13|8,4,1393,873,270,1105
1025138,11025138,13008,13|8,4,1397,888,270,1006
1025139,11025139,13008,13|8,4,1393,893,270,1203
1025170,11025170,13008,13|8,4,1377,805,0,1308
1025171,11025171,13008,13|8,4,1382,854,270,1107
1025172,11025172,13008,13|8,4,1382,874,180,1007
1025173,11025173,13008,13|8,4,1377,894,90,1108
1025235,11025235,13008,13|8,4,1354,808,0,1005
1025236,11025236,13008,13|8,4,1360,838,90,1109
1025237,11025237,13008,13|8,4,1355,866,90,1004
1025238,11025238,13008,13|8,4,1357,883,90,1004
1025264,11025264,13008,13|8,4,1348,842,0,1005
1025265,11025265,13008,13|8,4,1347,862,0,1008
1025266,11025266,13008,13|8,4,1348,880,270,1307
1025294,11025294,13008,13|8,4,1329,807,0,1107
1025295,11025295,13008,13|8,4,1334,824,0,1008
1025332,11025332,13008,13|8,4,1315,841,0,1006
1025333,11025333,13008,13|8,4,1320,871,0,1204
1025334,11025334,13008,13|8,4,1324,884,90,1106
1025371,11025371,13008,13|8,4,1309,809,90,1203
1025372,11025372,13008,13|8,4,1311,825,180,1306
1027339,11027339,13008,13|8,4,1388,822,90,1206
1027340,11027340,13008,13|8,4,1379,849,270,1009
1027344,11027344,13008,13|8,4,1372,829,180,1310
1027345,11027345,13008,13|8,4,1366,859,180,1107
1027348,11027348,13008,13|8,4,1352,898,90,1309
1027353,11027353,13008,13|8,4,1327,873,180,1206
1027354,11027354,13008,13|8,4,1335,882,0,1108
1027719,11027719,13008,13|8,4,1308,834,270,1206
1027984,11027984,13008,13|8,4,1365,870,180,1108
1028063,11028063,13008,13|8,4,1377,801,180,1009
1028065,11028065,13008,13|8,4,1328,858,90,1305
1029778,11029778,13008,13|8,4,1389,807,90,1108
1029779,11029779,13008,13|8,4,1392,831,90,1109
1029780,11029780,13008,13|8,4,1387,838,90,1307
1029781,11029781,13008,13|8,4,1391,868,0,1203
1029806,11029806,13008,13|8,4,1375,800,270,1308
1029807,11029807,13008,13|8,4,1383,812,270,1206
1029856,11029856,13008,13|8,4,1353,852,90,1307
1029876,11029876,13008,13|8,4,1338,825,90,1207
1029877,11029877,13008,13|8,4,1345,857,0,1005
1029900,11029900,13008,13|8,4,1332,819,180,1308
1029926,11029926,13008,13|8,4,1315,814,270,1206
1029927,11029927,13008,13|8,4,1315,834,90,1207
1029928,11029928,13008,13|8,4,1313,836,180,1009
1029929,11029929,13008,13|8,4,1322,879,270,1207
1029951,11029951,13008,13|8,4,1307,804,180,1107
1031636,11031636,13008,13|8,4,1386,817,270,1305
1031639,11031639,13008,13|8,4,1377,844,0,1006
1031644,11031644,13008,13|8,4,1350,893,180,1009
1031647,11031647,13008,13|8,4,1325,868,270,1309
1032073,11032073,13008,13|8,4,1353,846,0,1205
1032075,11032075,13008,13|8,4,1324,831,180,1107
1032161,11032161,13008,13|8,4,1377,831,90,1107
1032162,11032162,13008,13|8,4,1363,865,270,1305
1034097,11034097,13008,13|8,4,1391,834,90,1206
1034098,11034098,13008,13|8,4,1395,854,90,1005
1034099,11034099,13008,13|8,4,1390,871,180,1209
1034100,11034100,13008,13|8,4,1394,886,180,1305
1034132,11034132,13008,13|8,4,1374,803,90,1006
1034133,11034133,13008,13|8,4,1382,815,0,1008
1034160,11034160,13008,13|8,4,1369,817,0,1008
1034161,11034161,13008,13|8,4,1363,886,270,1010
1034191,11034191,13008,13|8,4,1351,806,270,1206
1034192,11034192,13008,13|8,4,1352,855,270,1006
1034193,11034193,13008,13|8,4,1352,864,0,1305
1034194,11034194,13008,13|8,4,1354,881,180,1207
1034222,11034222,13008,13|8,4,1345,840,90,1107
1034223,11034223,13008,13|8,4,1345,878,90,1007
1034248,11034248,13008,13|8,4,1331,822,0,1305
1034249,11034249,13008,13|8,4,1326,839,90,1207
1034281,11034281,13008,13|8,4,1315,812,180,1106
1034282,11034282,13008,13|8,4,1314,817,270,1104
1034283,11034283,13008,13|8,4,1312,839,180,1206
1034284,11034284,13008,13|8,4,1321,856,180,1007
1034285,11034285,13008,13|8,4,1317,869,90,1305
1034286,11034286,13008,13|8,4,1321,882,180,1006
1034320,11034320,13008,13|8,4,1306,807,0,1204
1036282,11036282,13008,13|8,4,1376,847,0,1206
1036285,11036285,13008,13|8,4,1369,827,270,1307
1036289,11036289,13008,13|8,4,1346,866,180,1108
1036292,11036292,13008,13|8,4,1324,871,180,1007
1036293,11036293,13008,13|8,4,1332,880,180,1109
1036633,11036633,13008,13|8,4,1305,832,90,1005
1036900,11036900,13008,13|8,4,1376,834,180,1105
1036901,11036901,13008,13|8,4,1362,868,180,1105
1036978,11036978,13008,13|8,4,1325,856,270,1007
1037023,11037023,13008,13|8,4,1332,889,0,1103
1037054,11037054,13008,13|8,4,1368,842,180,1007
1038880,11038880,13008,13|8,4,1389,811,180,1104
1038881,11038881,13008,13|8,4,1387,842,180,1007
1038882,11038882,13008,13|8,4,1396,855,180,1005
1038883,11038883,13008,13|8,4,1391,872,270,1208
1038884,11038884,13008,13|8,4,1395,887,0,1108
1038885,11038885,13008,13|8,4,1391,892,90,1207
1038919,11038919,13008,13|8,4,1375,804,0,1206
1038920,11038920,13008,13|8,4,1380,853,180,1005
1038921,11038921,13008,13|8,4,1380,873,270,1204
1038922,11038922,13008,13|8,4,1381,881,180,1204
1038923,11038923,13008,13|8,4,1375,893,90,1109
1038954,11038954,13008,13|8,4,1370,818,0,1306
1038955,11038955,13008,13|8,4,1364,887,0,1108
1038956,11038956,13008,13|8,4,1365,890,0,1106
1038985,11038985,13008,13|8,4,1352,807,90,1307
1038986,11038986,13008,13|8,4,1353,856,180,1007
1038987,11038987,13008,13|8,4,1353,865,0,1307
1039012,11039012,13008,13|8,4,1338,829,270,1208
1039013,11039013,13008,13|8,4,1346,841,270,1006
1039041,11039041,13008,13|8,4,1332,823,0,1106
1039068,11039068,13008,13|8,4,1316,813,90,1005
1039069,11039069,13008,13|8,4,1315,818,180,1105
1039070,11039070,13008,13|8,4,1315,838,0,1308
1039071,11039071,13008,13|8,4,1318,870,270,1104
1039072,11039072,13008,13|8,4,1322,883,180,1103
1039103,11039103,13008,13|8,4,1301,800,0,1108
1039104,11039104,13008,13|8,4,1309,824,180,1309
1041015,11041015,13008,13|8,4,1386,821,0,1105
1041017,11041017,13008,13|8,4,1377,848,90,1109
1041022,11041022,13008,13|8,4,1370,828,90,1210
1041023,11041023,13008,13|8,4,1364,858,0,1106
1041026,11041026,13008,13|8,4,1350,897,180,1306
1041032,11041032,13008,13|8,4,1325,872,270,1107
1041382,11041382,13008,13|8,4,1306,833,270,1309
1041550,11041550,13008,13|8,4,1353,850,270,1004
1041551,11041551,13008,13|8,4,1324,835,270,1106
1041654,11041654,13008,13|8,4,1363,869,180,1305
1041732,11041732,13008,13|8,4,1326,857,0,1207
1041783,11041783,13008,13|8,4,1333,890,90,1204
5621,11041947,13008,13|8,18,1353,824,-90,301003
5622,11041977,13008,13|8,23,1365,807,0,1400002
1001514,11001514,14008,14|8,4,1492,818,270,1306
1001515,11001515,14008,14|8,4,1497,832,0,1104
1001516,11001516,14008,14|8,4,1499,892,0,1207
1001589,11001589,14008,14|8,4,1457,800,180,1307
1001590,11001590,14008,14|8,4,1461,892,90,1005
1001693,11001693,14008,14|8,4,1403,831,0,1307
1001694,11001694,14008,14|8,4,1409,891,0,1307
1003920,11003920,14008,14|8,4,1447,800,90,1209
1003921,11003921,14008,14|8,4,1445,895,90,1006
1003929,11003929,14008,14|8,4,1409,836,270,1205
1004287,11004287,14008,14|8,4,1407,851,270,1106
1004570,11004570,14008,14|8,4,1420,800,270,1006
1004571,11004571,14008,14|8,4,1415,892,180,1008
1004698,11004698,14008,14|8,4,1484,806,90,1104
1004701,11004701,14008,14|8,4,1403,806,0,1104
1006350,11006350,14008,14|8,4,1493,821,270,1005
1006351,11006351,14008,14|8,4,1498,835,270,1105
1006402,11006402,14008,14|8,4,1467,896,270,1203
1006548,11006548,14008,14|8,4,1404,834,0,1004
1006549,11006549,14008,14|8,4,1410,894,0,1003
1008739,11008739,14008,14|8,4,1448,803,180,1208
1008748,11008748,14008,14|8,4,1410,839,270,1105
1009114,11009114,14008,14|8,4,1407,821,270,1306
1009402,11009402,14008,14|8,4,1468,808,90,1208
1009404,11009404,14008,14|8,4,1421,803,180,1009
1009405,11009405,14008,14|8,4,1416,895,270,1107
1009521,11009521,14008,14|8,4,1404,809,270,1307
1011129,11011129,14008,14|8,4,1495,810,270,1207
1011130,11011130,14008,14|8,4,1498,837,270,1105
1011185,11011185,14008,14|8,4,1467,898,180,1206
1011208,11011208,14008,14|8,4,1458,805,270,1006
1011325,11011325,14008,14|8,4,1404,836,90,1106
1011354,11011354,14008,14|8,4,1400,856,270,1106
1013540,11013540,14008,14|8,4,1479,897,180,1208
1013552,11013552,14008,14|8,4,1448,805,180,1207
1013897,11013897,14008,14|8,4,1408,856,90,1205
1014165,11014165,14008,14|8,4,1421,805,270,1107
1014166,11014166,14008,14|8,4,1416,897,0,1307
1015779,11015779,14008,14|8,4,1492,805,270,1205
1015780,11015780,14008,14|8,4,1495,832,90,1307
1015781,11015781,14008,14|8,4,1497,892,180,1008
1015840,11015840,14008,14|8,4,1455,800,270,1306
1015841,11015841,14008,14|8,4,1459,892,180,1205
1015937,11015937,14008,14|8,4,1401,831,0,1007
1017815,11017815,14008,14|8,4,1407,836,0,1307
1018095,11018095,14008,14|8,4,1405,851,90,1210
1020125,11020125,14008,14|8,4,1492,808,90,1307
1020126,11020126,14008,14|8,4,1497,895,90,1308
